DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
21/11/14 07,1.74960804,4.256217957,4.533800125,3.884252071,2.615837336,5.124400616,2.964138031,96.7097702,1,96.72880554,1,0,0,0,0,0,0,0,0,49.47903061,1,0,0,0,0,32.02885437,1,0,0,74.2151947,1,2.975152969,34.74020767,29.56406593,74.34223175,29.52432823,87.87382507,26.84299278,61.42808151,26.72276497,69.89148712,32.05639267,31.15639114,0
21/11/14 08,1.854733706,4.515469551,4.248216629,4.39726305,1.841022491,5.429659843,3.518036127,97.50629425,1,97.52555847,1,0,0,0,0,0,0,0,0,49.6042099,1,0,0,0,0,32.57883835,1,0,0,70.1452713,1,2.974772692,34.31185913,29.67990303,74.63795471,29.63997841,87.74784088,26.53453445,59.54542542,26.41045952,67.62161255,32.15119171,31.25119019,0
21/11/14 09,1.86280334,4.996929169,3.993012667,3.549722195,1.504558086,5.5,3.189932823,97.2594223,1,97.27861786,1,0,0,0,0,0,0,0,0,0,0,35.68278885,1,0,0,30.65359497,1,0,0,51.38084793,1,2.974890709,34.44474792,31.89247894,69.73875427,31.89247894,59.88867188,19.8565731,80.63986206,19.74573135,67.61368561,34.09416962,33.19416809,0
21/11/14 10,1.791133523,5.330509663,3.543765783,2.649841547,1.821669579,5.5,2.973032236,97.20365906,1,97.22283173,1,0,0,0,0,0,0,0,0,51.1699791,1,35.71619415,1,0,0,30.41132355,1,0,0,64.78619385,1,2.974917412,34.47475433,30.29923439,69.11260986,30.25694466,85.26996613,19.96194649,80.68540192,19.85272026,68.51854706,32.7541275,31.85412598,0
21/11/14 11,1.739828706,5.469894886,3.088555098,2.792259693,2.101576805,5.5,3.030586958,96.7706604,1,96.789711,1,0,0,0,0,0,0,0,0,50.85725403,1,35.53084946,1,0,0,30.44027138,1,0,0,65.04084778,1,2.975123882,34.70750809,30.45352936,70.62376404,30.41171646,86.05515289,20.13966942,81.18932343,20.03025246,68.60119629,32.90748978,32.00749207,0
21/11/14 12,1.947034955,4.801578045,3.353527546,3.028955221,2.439486265,5.5,3.110168934,93.63692474,1,93.65505981,1,0,0,33.66207504,1,0,0,0,0,48.95494843,1,35.77692413,1,0,0,30.47761345,1,0,0,0,0,2.976595402,36.38087463,24.6650753,89.00749207,24.7250309,84.07156372,21.26252365,81.87895203,21.15285683,69.60124969,39.18207169,26.42342186,0
21/11/14 13,2.184278965,3.927915573,3.848242044,3.074850321,2.786099434,5.5,3.349036217,93.64982605,1,93.66796112,1,0,0,33.2574234,1,0,0,0,0,48.61358261,1,35.39243698,1,0,0,29.84767723,1,0,0,0,0,2.976589441,36.37402725,23.87752533,88.87853241,23.93579102,83.92311096,21.6181469,82.90784454,21.51264191,72.00049591,39.25196838,25.62586021,0
21/11/14 14,2.409196377,3.06207037,4.327153206,3.114429474,3.248265505,5.5,3.998601437,94.05383301,1,94.07209015,1,0,0,33.47364044,1,0,0,0,0,47.96347046,1,35.51652145,1,0,0,30.46807289,1,0,0,0,0,2.976402044,36.15939331,23.05902863,87.70926666,23.11941147,84.30787659,21.32442284,82.39931488,21.21482086,69.69528961,39.08512878,24.80401039,0
21/11/14 15,2.595954895,2.201016665,4.754685879,3.300538063,3.585893869,5.5,4.084028244,92.6791153,1,92.69697571,1,0,0,33.80957413,1,0,0,0,0,47.92601013,1,35.47377014,1,0,0,30.53028107,1,0,0,0,0,2.977036715,36.88838196,22.16279602,86.26288605,22.22505951,83.4817276,22.08038902,83.23041534,21.97037125,70.2455368,39.91335678,23.912714,0
21/11/14 16,2.842732668,1.336465001,5.116793633,3.257563829,3.98664403,5.5,4.256171227,92.90698242,1,92.92490387,1,0,0,32.40485001,1,0,0,0,0,47.4763031,1,35.25496292,1,0,0,29.70882225,1,0,0,0,0,2.976932049,36.76781082,21.5112896,87.87007904,21.56666374,83.6379776,22.33861923,83.86734009,22.23402023,73.16378021,39.86364365,23.23451996,0
21/11/14 17,3.215606451,0.656265557,5.139348507,3.341085196,3.5784266,5.398931503,4.315263748,88.75086975,1,88.76760864,1,0,0,0,0,0,0,0,0,48.20068741,1,0,0,0,0,0,0,0,0,0,0,2.978806734,38.95007706,23.79922104,73.95279694,23.76136208,84.51437378,34.30422211,63.21078873,34.30422211,58.16296387,43.14121246,25.16226959,0
21/11/14 18,3.461373329,0.879799485,4.807329178,3.534662008,2.926872253,5.034572124,2.676842213,95.25554657,1,95.27415466,1,0,0,0,0,0,0,0,0,49.47650528,1,0,0,0,0,0,0,0,0,100.1219177,1,2.975840569,35.51901245,27.54377747,72.63990784,27.50404358,85.85749054,31.16398811,62.30232239,31.16398811,55.37902451,30.19963837,29.29963875,0
21/11/14 19,3.453453064,1.395349145,4.434412956,3.789250612,2.234696388,5.187428951,2.648543596,95.85218048,1,95.87096405,1,0,0,0,0,0,0,0,0,50.34821701,1,0,0,0,0,32.82976151,1,0,0,95.9961319,1,2.975559473,35.20000076,27.73032379,69.29290009,27.68928337,84.34545898,28.08243561,60.42946625,27.95658112,68.25383759,30.36334801,29.46334839,0
21/11/14 20,3.410402775,1.869365573,3.95589304,3.490676403,1.377161741,5.388219357,2.769473553,97.22413635,1,97.24331665,1,0,0,0,0,0,0,0,0,50.15564346,1,35.75706863,1,0,0,30.93224716,1,0,0,88.74517822,1,2.974907637,34.46373749,27.79860115,70.54322052,27.75785065,84.79302216,20.50367355,81.16087341,20.39095879,67.33020782,30.38218498,29.48218536,0
21/11/14 21,3.17718029,2.267447472,3.536001205,3.450716019,1.765891075,5.5,2.821059227,97.29128265,1,97.31048584,1,0,0,0,0,0,0,0,0,50.17181396,1,36.0953064,1,0,0,30.54533005,1,0,0,86.11585236,1,2.97487545,34.42760849,28.05909538,70.05973816,28.01832008,85.02178192,20.40457535,80.45549774,20.29445648,68.52005005,30.62614059,29.72614098,0
21/11/14 22,2.961591244,2.637963057,3.11383009,3.477737427,1.980540991,5.5,2.89713335,97.28181458,1,97.30101776,1,0,0,0,0,0,0,0,0,50.47374344,1,35.72151184,1,0,0,30.72114182,1,0,0,83.88963318,1,2.97487998,34.4326973,28.30395889,67.58023834,28.26272774,84.67063141,20.38771057,81.10295105,20.27641487,67.92033386,30.8593235,29.95932388,0
21/11/14 23,2.750540972,2.73046875,3.308811426,3.349378347,2.291467905,5.5,2.808375359,97.99816895,1,98.01757813,1,0,0,36.11354828,1,0,0,0,0,49.90440369,1,35.23944855,1,0,0,30.41334152,1,0,0,85.98799133,1,2.974536419,34.04670334,27.11195564,87.26765442,27.1842556,84.71057129,20.10456276,81.66286469,19.99532318,68.65452576,30.1103344,29.21033478,0
22/11/14 00,2.522186756,2.725761175,3.742293835,3.357953548,2.681498766,5.5,2.92630744,96.75262451,1,96.77167511,1,0,0,35.06940842,1,0,0,0,0,49.30500031,1,35.06946564,1,0,0,30.42914009,1,0,0,90.34144592,1,2.975132465,34.71719742,27.16601753,89.14632416,27.23325157,85.9168396,20.75548363,82.60842133,20.64614105,69.2536087,30.16843033,29.26843071,0
22/11/14 01,2.398317575,2.785853863,4.225360394,3.670353889,3.150563478,5.5,3.13663435,96.19044495,1,96.2093277,1,0,0,33.76718521,1,0,0,0,0,48.59228134,1,34.62175369,1,0,0,29.34622765,1,0,0,91.49126434,1,2.975399494,35.01881409,27.29696274,91.46683502,27.3580265,87.38637543,21.34271622,83.95959473,21.24047279,73.31089783,30.27832603,29.37832642,0
22/11/14 02,2.33655262,2.880518198,4.766320705,4.210684299,3.75096488,5.5,4.042630672,96.34984589,1,96.36877441,1,0,0,33.69666672,1,0,0,0,0,48.3085289,1,34.34289169,1,0,0,29.17544365,1,0,0,90.17533112,1,2.975323915,34.93337631,27.38110924,91.66685486,27.44220161,87.9969101,21.34784698,84.43721008,21.24670029,73.84455109,30.34976006,29.44976044,0
22/11/14 03,2.40053606,3.180083513,5.307422161,3.975848675,3.703351736,5.445166588,4.546078205,93.9679184,1,93.98614502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.64842987,1,2.97644186,36.20508575,31.87145424,75.80502319,31.87145424,67.57082367,31.21901321,64.19597626,31.21901321,60.10774994,34.17896271,33.27896118,0
22/11/14 04,2.710480452,3.944279909,5.058197975,3.017211676,3.207463026,5.167149067,3.318384886,93.47470093,1,93.49279022,1,0,0,0,0,0,0,0,0,49.08197021,1,0,0,0,0,0,0,0,0,89.54999542,1,2.976670265,36.46696472,29.9834671,76.62808228,29.94431877,89.05083466,31.46906853,64.11270905,31.46906853,60.04105759,32.5649147,31.66491508,0
22/11/14 05,3.012553215,4.371339798,4.877083778,3.808390617,2.803395271,4.907800674,2.422821999,94.71749115,1,94.73593903,1,0,0,0,0,0,0,0,0,49.31822586,1,0,0,0,0,32.16419601,1,0,0,82.4522171,1,2.976092577,35.80609894,30.03194046,75.38999939,29.99244118,88.64898682,28.28724289,62.97058105,28.16615486,70.92782593,32.57067108,31.67066956,0
22/11/14 06,3.141746759,4.718792439,4.62871933,4.443329334,2.244270563,5.270761967,3.276253462,94.61479187,1,94.63320923,1,0,0,0,0,0,0,0,0,49.25528336,1,0,0,0,0,32.22108841,1,0,0,81.0283432,1,2.976140499,35.8608284,30.31675529,74.34375763,30.27734756,89.05403137,28.38856316,62.27158737,28.26699829,70.75784302,32.84653473,31.94653511,0
22/11/14 07,3.318102121,5.322724342,4.335530281,3.798720121,1.659284234,5.5,4.060034752,93.75402069,1,93.77218628,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.08642197,1,0,0,63.72981644,1,2.976541042,36.3187027,33.14743042,74.12735748,33.14743042,64.35839081,29.02194405,61.83285522,28.90818596,75.32847595,35.40386963,34.5038681,0
22/11/14 08,3.604899406,5.367295742,4.049120426,2.853494406,1.944483638,5.459680557,4.61299324,90.3758316,1,90.39302826,1,0,0,0,0,0,0,0,0,50.31783295,1,38.31817245,1,0,0,0,0,0,0,0,0,2.978082418,38.10110855,28.3563652,72.94557953,28.31537056,85.03163147,29.64080238,85.51819611,29.64080238,58.58188248,41.80696869,29.7337532,0
22/11/14 09,3.968165636,4.834177017,3.72075963,2.994997501,2.50027585,5.109738827,3.004446507,91.70645142,1,91.72402954,1,0,0,0,0,0,0,0,0,50.19510651,1,37.95431519,1,0,0,0,0,0,0,0,0,2.977481127,37.40184402,27.83231735,71.43909454,27.79150772,84.7492218,29.21567917,85.7853775,29.21567917,57.1517868,41.12081528,29.2088604,0
22/11/14 10,4.164124489,4.302268505,3.343327045,3.058494329,3.010051489,5.158524036,2.743721485,92.14632416,1,92.16403198,1,0,0,0,0,0,0,0,0,50.06927109,1,36.16296005,1,0,0,31.658144,1,0,0,0,0,2.977280617,37.16987228,27.30969429,69.65055847,27.26907349,84.47350311,22.54273796,82.47693634,22.42507553,66.89009094,40.65329742,28.6853714,0
22/11/14 11,4.333757877,3.771597147,2.913475513,3.056081295,3.320170641,5.263516426,2.525751114,91.18133545,1,91.19876099,1,0,0,34.59101868,1,0,0,0,0,48.11776733,1,35.88246155,1,0,0,31.5499649,1,0,0,0,0,2.977719307,37.6782341,23.63306618,87.0532608,23.69787788,84.60391998,23.18811035,83.62172699,23.07119179,67.90927124,41.23827744,25.39489365,0
22/11/14 12,4.545830727,2.900130272,3.36453867,3.293673515,3.756396055,5.462301254,2.714093924,112.5051804,1,0,0,0,0,33.68286133,1,0,0,0,0,48.38297272,1,35.58472061,1,0,0,31.50791931,1,0,0,0,0,2.990893126,26.04239082,22.8255825,87.13389587,22.88648987,83.30272675,22.36675644,83.32590485,22.25012589,67.23308563,38.55815506,24.57825851,0
22/11/14 13,4.489207268,2.03211832,3.802765846,3.126332998,3.721521378,5.5,2.766627789,112.5363083,1,0,0,0,0,33.42100143,1,0,0,0,0,47.44334412,1,0,0,0,0,32.11821747,1,0,0,0,0,2.990888357,26.02475548,22.09311104,86.82898712,22.15395927,84.28740692,29.24141502,62.61533737,29.12056541,71.97397614,38.64946365,23.83186722,0
22/11/14 14,4.496899605,1.177412152,4.21901083,3.360476732,2.958201408,5.5,3.318152905,111.9618759,1,0,0,0,0,32.2503891,1,0,0,0,0,47.38806915,1,0,0,0,0,31.65476608,1,0,0,0,0,2.990974426,26.34988594,21.37963867,87.98002625,21.43432808,83.66404724,29.49594498,62.27600479,29.37830544,73.85408783,38.88153458,23.09957886,0
22/11/14 15,4.470575809,0.539534688,4.673112869,3.429342747,2.257187843,5.5,4.091138363,116.4682465,1,0,0,0,0,33.59780884,1,0,0,0,0,48.44873428,1,0,0,0,0,31.13197899,1,0,0,100.5627823,1,2.990290165,23.78348732,25.26382446,89.71142578,25.32417488,85.61923218,27.43302727,61.54254532,27.31896019,73.58522034,28.3032074,27.40320778,0
22/11/14 16,4.083262444,0.726826608,5.153617859,3.754268646,1.55124104,5.5,4.761759281,115.7767258,1,0,0,0,0,34.33180237,1,0,0,0,0,48.3947525,1,0,0,0,0,30.94555473,1,0,0,101.6695862,1,2.990396738,24.17965317,25.4522934,88.68450165,25.51674652,85.91114807,27.73251343,60.39276123,27.61970901,74.51429749,28.51077461,27.61077309,0
22/11/14 17,3.784086943,1.107476354,5.033568382,4.090292454,1.69973886,5.176692963,3.295427799,116.9777451,1,0,0,0,0,0,0,0,0,0,0,49.13342667,1,37.29751968,1,0,0,0,0,0,0,87.74154663,1,2.990211248,23.49106026,27.04464722,72.91921997,27.00542259,86.01403046,26.16233826,83.96250153,26.16233826,56.29572678,29.61485481,28.71485519,0
22/11/14 18,3.367662191,1.471331477,4.662765503,4.303697109,2.171890974,5.099237919,2.561150312,118.1268692,1,0,0,0,0,0,0,0,0,0,0,48.86172867,1,34.7609024,1,0,0,30.60160637,1,0,0,80.66749573,1,2.990032434,22.82985497,27.07364273,73.71871948,27.03481865,86.5570755,19.64485168,82.02890778,19.53435707,67.57427979,29.59863853,28.69863892,0
22/11/14 19,2.972073793,1.920217752,4.341534138,4.035237312,2.662715435,5.298700809,2.759723902,118.2371826,1,0,0,0,0,0,0,0,0,0,0,0,0,34.95108032,1,0,0,30.69795609,1,0,0,60.1762085,1,2.990015268,22.76626015,29.46016502,70.89907074,29.46016502,61.35512924,19.45798302,81.51609039,19.34684372,67.06778717,31.69982719,30.79982758,0
22/11/14 20,2.585042238,2.442851305,3.920573235,2.778035402,3.018002748,5.436113834,2.712520599,120.0876007,1,0,0,0,0,0,0,0,0,0,0,50.45687103,1,34.58738327,1,0,0,30.37157249,1,0,0,66.62585449,1,2.989723921,21.69633675,27.47723007,70.08143616,27.43602562,83.87737274,18.44415092,81.12330627,18.33518982,67.13105011,29.93629646,29.03629684,0
22/11/14 21,2.141732216,2.601508379,3.485594749,2.635231256,3.318508148,5.5,2.819042444,120.9328232,1,0,0,0,0,0,0,0,0,0,0,50.3984642,1,34.61120987,1,0,0,30.4012413,1,0,0,61.08856583,1,2.989589453,21.20565987,27.5170784,67.66561127,27.47596169,84.03288269,17.85483742,80.49356842,17.74567986,66.44503021,29.94891548,29.04891586,0
22/11/14 22,1.692348361,2.691485643,3.011433601,2.58638072,3.486783981,5.499858856,2.435455561,122.0787582,1,0,0,0,0,36.61211014,1,0,0,0,0,50.46355057,1,34.46753311,1,0,0,30.3106823,1,0,0,59.82670975,1,2.989406109,20.53844833,26.4729023,85.73561859,26.54725647,82.97531128,17.148386,80.03074646,17.03982925,66.03444672,29.34395027,28.44395065,0
22/11/14 23,1.21777761,2.400000334,3.400576591,2.158021927,3.572726011,5.46937561,2.028580904,121.8495102,1,0,0,0,0,35.68432236,1,0,0,0,0,50.02561951,1,34.09571075,1,0,0,30.37705612,1,0,0,62.0093956,1,2.989442825,20.6721077,26.33509254,87.2483139,26.40474319,83.69763184,17.33545876,80.84406281,17.22646141,66.00440979,29.19599915,28.29599953,0
23/11/14 00,0.918687284,2.243127584,3.834173203,2.203496933,3.82306385,5.483293056,1.76350534,98.35227203,1,98.37178802,1,0,0,34.41839218,1,0,0,0,0,49.03691483,1,33.92457581,1,0,0,30.43659401,1,0,0,83.75178528,1,2.974365711,33.85552597,26.66190147,89.748703,26.72589302,85.91738129,19.52631378,83.32057953,19.41691971,67.99996185,29.60932159,28.70932007,0
23/11/14 01,0.93018949,2.25883317,4.33511734,2.70940423,3.619313478,5.5,2.532429695,97.1602478,1,97.17941284,1,0,0,33.43912888,1,0,0,0,0,48.46966553,1,0,0,0,0,30.31109619,1,0,0,88.89282227,1,2.974938154,34.49810791,26.7460556,91.45246124,26.80551338,87.06124878,26.45350266,63.96918488,26.34494209,75.33830261,29.70402336,28.80402184,0
23/11/14 02,1.058006883,2.335493088,4.874297142,3.340176105,3.09488678,5.5,3.706628561,96.94943237,1,96.96853638,1,0,0,33.10694122,1,0,0,0,0,48.26903152,1,0,0,0,0,30.26314735,1,0,0,89.41262817,1,2.975038767,34.61146927,26.84388733,92.08869171,26.90184593,87.52886963,26.61240959,63.74888611,26.50416756,75.65465546,29.79785538,28.89785385,0
23/11/14 03,1.194547296,2.485554934,5.243589401,3.966899872,2.62984705,5.5,4.779900551,96.31787109,1,96.33678436,1,0,0,0,0,0,0,0,0,47.4349823,1,0,0,0,0,29.4836483,1,0,0,84.3441925,1,2.975339174,34.95050812,28.34474182,76.78160858,28.30799294,90.45727539,27.06109047,63.77199554,26.95795441,78.59675598,30.88241196,29.98241234,0
23/11/14 04,1.477762103,2.992494345,5.060145855,4.506505013,2.28760767,5.320721149,4.162504196,93.8736496,1,93.89185333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.85364532,1,2.976485491,36.25515747,31.70404816,76.63459015,31.70404816,69.94013977,30.80343437,63.43544006,30.80343437,60.99253845,34.0127449,33.11274338,0
23/11/14 05,1.848444939,3.769367933,4.879367828,3.795998573,1.94696784,5.103507042,3.32459569,93.40907288,1,93.42713928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.99217224,1,2.976700783,36.50178146,32.30937958,76.16955566,32.30937958,69.33670807,31.19471741,62.94672775,31.19471741,60.02750015,34.60796738,33.70796585,0
23/11/14 06,2.221323729,4.526430607,4.677657127,3.11048913,1.564567089,4.845946312,2.419117212,94.22150421,1,94.23980713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.93343163,1,0,0,64.83257294,1,2.976324081,36.07021713,32.44232559,75.79212189,32.44232559,67.15636444,28.15982628,62.30079651,28.0402813,71.56049347,34.70413589,33.80413818,0
23/11/14 07,2.29152298,4.865281582,4.465332031,3.597053051,2.085079432,5.207493782,3.319746494,95.88706207,1,95.90585327,1,0,0,0,0,0,0,0,0,49.23696136,1,34.63285065,1,0,0,30.37865067,1,0,0,73.3460083,1,2.975543022,35.18132401,30.15206528,74.38938141,30.11268616,88.92427826,21.0629921,83.66478729,20.95398521,69.72673035,32.63798523,31.73798752,0
23/11/14 08,2.298377514,5.115842342,4.185565948,4.296109676,2.759302139,5.5,3.937659979,96.41683197,1,96.43577576,1,0,0,0,0,0,0,0,0,49.33729172,1,34.95211029,1,0,0,29.620821,1,0,0,70.14855957,1,2.975292206,34.89743042,30.2906456,73.26906586,30.25111771,88.8713913,20.96695137,83.01926422,20.86292648,72.07030487,32.76013947,31.86013794,0
23/11/14 09,2.293922901,5.513288021,3.865580082,4.062954426,3.275555134,5.5,4.524207115,93.13096619,1,93.1489563,1,0,0,0,0,0,0,0,0,0,0,35.3830719,1,0,0,30.04248619,1,0,0,0,0,2.976829052,36.64919281,30.5132885,71.08625031,30.5132885,62.64783478,21.87593842,83.18270874,21.76915359,71.63252258,39.57652283,31.70328712,0
23/11/14 10,2.572088718,5.360542774,3.468986988,2.985351324,3.735008717,5.394255161,4.282465935,92.5105896,1,92.52840424,1,0,0,0,0,0,0,0,0,50.49520111,1,37.66661072,1,0,0,0,0,0,0,0,0,2.977113962,36.97747803,28.33646202,69.67036438,28.29519844,84.66056061,28.27569008,85.38741302,28.27569008,56.31238556,40.2935524,29.71507645,0
23/11/14 11,2.937389612,4.825414658,3.035422564,2.993498087,3.845892191,4.960159302,2.290113926,92.01805115,1,92.0357132,1,0,0,0,0,0,0,0,0,50.18429947,1,0,0,0,0,33.27177429,1,0,0,0,0,2.977339268,37.23756409,27.82435226,69.81819916,27.7835598,84.76248169,29.32197571,62.31685638,29.19316483,68.03710938,40.72302628,29.20082283,0
23/11/14 12,3.275451422,3.968742132,3.39492178,3.0222435,3.024479389,5.158191204,2.402122021,91.32016754,1,91.33763885,1,0,0,34.74616241,1,0,0,0,0,48.49581146,1,0,0,0,0,33.33095551,1,0,0,0,0,2.977656364,37.60521317,23.75545883,86.28813934,23.82206917,84.02888489,29.78873634,61.40136719,29.65929985,68.10861206,41.21984482,25.52638245,0
23/11/14 13,3.626078606,3.088377237,3.799269438,3.112472534,2.19061327,5.346179962,2.481240511,91.5997467,1,91.61730194,1,0,0,34.08871078,1,0,0,0,0,48.44856262,1,0,0,0,0,33.43252563,1,0,0,0,0,2.977529526,37.45804596,22.95854378,86.59661102,23.02157784,83.31621552,29.78911972,60.6230545,29.65895271,67.72897339,41.14066315,24.7183857,0
23/11/14 14,3.944084167,2.215340853,4.204092503,2.99983573,1.365726113,5.486140251,2.387354612,91.45849609,1,91.47599792,1,0,0,33.65341568,1,0,0,0,0,47.89207077,1,36.53375244,1,0,0,31.53803062,1,0,0,0,0,2.97759366,37.53242493,22.19922829,86.55580902,22.26068878,83.5794754,22.71942902,81.98550415,22.60259056,67.48184204,40.96523285,23.94631386,0
23/11/14 15,4.166342735,1.353088498,4.596529007,3.062993526,1.776713967,5.5,2.617571831,92.8237381,1,92.84163666,1,0,0,33.43712616,1,0,0,0,0,47.59265137,1,36.53559113,1,0,0,31.08470345,1,0,0,0,0,2.976970434,36.81188202,21.39558029,86.10523224,21.45629883,83.3179245,22.27613068,81.53713226,22.16238403,68.58848572,40.29319,23.13613892,0
23/11/14 16,4.294649601,0.500895679,4.961134434,3.082144737,2.084290028,5.5,2.700445652,96.73146057,1,96.75049591,1,0,0,35.06272888,1,0,0,0,0,49.40707016,1,35.90607071,1,0,0,31.32373047,1,0,0,106.1782684,1,2.975142479,34.72856522,25.28949547,87.28125763,25.35654068,83.84312439,20.89355659,81.28440094,20.77818489,66.39269257,28.40366745,27.50366783,0
23/11/14 17,3.997971296,0.733148098,5.313475132,2.997480154,2.386333704,5.478466511,2.237270594,96.5790863,1,96.59807587,1,0,0,0,0,0,0,0,0,50.28651428,1,35.81147766,1,0,0,31.28957939,1,0,0,97.02616882,1,2.975214958,34.8103714,27.13667679,70.12840271,27.09572983,83.87361145,20.95797157,81.51637268,20.84283447,66.57375336,29.776371,28.87637138,0
23/11/14 18,3.748157501,1.216446638,4.833557129,2.810439825,2.690047741,5.5,2.09100008,96.98937988,1,97.00849915,1,0,0,0,0,0,0,0,0,50.46642685,1,35.64139938,1,0,0,30.66968727,1,0,0,93.2902298,1,2.975019693,34.58998108,27.38076401,70.95349884,27.3395443,83.76189423,20.84259796,81.69885254,20.73164749,68.54634094,29.99627304,29.09627342,0
23/11/14 19,3.497597456,1.658748388,4.397154808,2.616989374,2.995978355,5.5,2.303819418,96.92552948,1,96.94462585,1,0,0,0,0,0,0,0,0,50.57473755,1,35.58759689,1,0,0,30.7994194,1,0,0,90.96505737,1,2.975050211,34.62430191,27.68341064,71.03620148,27.6420269,83.84941101,20.78742218,81.73880005,20.67560196,68.059021,30.28427505,29.38427544,0
23/11/14 20,3.274595737,2.075829506,3.979123592,2.496328115,3.273573399,5.5,2.367663622,97.17868042,1,97.19784546,1,0,0,0,0,0,0,0,0,50.78710938,1,35.46112061,1,0,0,31.12718391,1,0,0,87.78787994,1,2.974929333,34.48819351,27.91713905,69.04764557,27.87543297,83.65912628,20.51390266,81.68834686,20.39986801,66.68241119,30.49897957,29.59897995,0
23/11/14 21,3.056389809,2.457202435,3.507392883,2.319372654,3.521434784,5.5,2.079498768,96.99816895,1,97.01728821,1,0,0,0,0,0,0,0,0,50.83385849,1,35.05183029,1,0,0,31.29166031,1,0,0,86.00212097,1,2.975015402,34.58525848,28.20553589,68.50370026,28.16375923,83.85379791,20.60669327,82.49334717,20.491539,66.2154007,30.77645111,29.87645149,0
